number,quote
864,"Yes. I am very glad of that. I thought perhaps—not that he, of course, said anything—but I wondered."
865,"I think he wanted it to be a surprise to you. I think he was perhaps that kind of man,"
866,"Did he leave anything to—oh, what was his name?—the man attendant, the nurse-attendant?"
867,"No. No, I don’t think I’ve met him once since the time out in the islands. He didn’t stay with Mr. Rafiel after they got back to England. I think he went to Lord somebody who lives in Jersey or Guernsey."
868,"I would like to have seen Mr. Rafiel again,"
869,"It seems odd after we’d all been mixed up so. He and you and I and some others. And then, later, when I’d come home, when six months had passed—it occurred to me one day how closely associated we had been in our time of stress, and yet how little I really knew about Mr. Rafiel. I was thinking it only the other day, after I’d seen the notice of his death. I wished I could know a little more. Where he was born, you know, and his parents. What they were like. Whether he had any children, or nephews or cousins or any family. I would so like to know."
870,"No, there was really only one thing that everyone did know about him."
871,"That he was very rich,"
872,"That’s what you mean, isn’t it? When you know that someone is very rich, somehow, well, you don’t ask anymore. I mean you don’t ask to know anymore. You say ‘He is very rich’ or you say ‘He is enormously rich,’ and your voice just goes down a little because it’s so impressive, isn’t it, when you meet someone who is immensely rich."
873,"He wasn’t married, was he?"
874,He never mentioned a wife.
875,"He lost his wife many years ago. Quite soon after they were married, I believe. I believe she was much younger than he was—I think she died of cancer. Very sad."
876,"He was the kind of man who would always decide to cut his losses. If his son turned out to be unsatisfactory, a burden instead of a blessing, I think he would just shrug the whole thing off. Do what was necessary perhaps in the way of sending him money for support, but never thinking of him again."
877,"One wonders,"
878,He never spoke of him or said anything?
879,"If you remember, he was a man who never said anything much about personal feelings or his own life."
880,No. Why should you think so?
881,"Well, I didn’t actually think so,"
882,"I just wondered because things do worry people more when they are—I won’t say getting old—because he really wasn’t old, but I mean things worry you more when you are laid up and can’t do as much as you did and have to take things easy. Then worries just come into your mind and make themselves felt."
883,"It made a bit of drama for him, I think."
884,"Drama,"
885,"Do you think—I have often wondered—do you think that Mr. Rafiel had any particular interest in criminology, the study of it, I mean? He—well, I don’t know…."
886,"A really clever swindle of a criminal kind might have interested him, nothing else—"
887,"I am sorry,"
888,"I—I shouldn’t have talked about distressing matters that are fortunately past. And I must be getting on my way,"
889,"I thought this might have been something to do with her or something she knew about,"
890,"I think I’m wrong. No. I don’t think she’s concerned in this business, whatever it is, in any way. Oh dear, I feel Mr. Rafiel expected me to be much cleverer than I am being. I think he expected me to put things together—but what things? And what do I do next, I wonder?"
891,"I must,"
892,I must have some qualification for something.
893,What qualities have I got that could be useful to anyone for anything?
894,"An old pussy,"
895,"Yes, I can see I’m quite recognizable as an old pussy. There are so many old pussies, and they’re all so much alike. And, of course, yes, I’m very ordinary. An ordinary rather scatty old lady. And that of course is very good camouflage. Dear me, I wonder if I’m thinking on the right lines. I do, sometimes, know what people are like. I mean, I know what people are like, because they remind me of certain other people I have known. So I know some of their faults and some of their virtues. I know what kind of people they are. There’s that."
896,"Dear me,"
897,"what a tiresome man you are, Mr. Rafiel!"
898,"Dear Miss Marple,

By the time you read this I shall be dead and also buried. Not cremated, I am glad to think. It has always seemed to me unlikely that one would manage to rise up from one’s handsome bronze vase full of ashes and haunt anyone if one wanted so to do! Whereas the idea of rising from one’s grave and haunting anyone is quite possible. Shall I want to do that? Who knows. I might even want to communicate with you.

By now my solicitors will have communicated with you and will have put a certain proposition before you. I hope you will have accepted it. If you have not accepted it, don’t feel in the least remorseful. It will be your choice.

This should reach you, if my solicitors have done what they were told to do, and if the posts have done the duty they are expected to perform, on the 11th of the month. In two days from now you will receive a communication from a travel bureau in London. I hope what it proposes will not be distasteful to you. I needn’t say more. I want you to have an open mind. Take care of yourself. I think you will manage to do that. You are a very shrewd person. The best of luck and may your guardian angel be at your side looking after you. You may need one.

Your affectionate friend,

J. B. Rafiel."
899,Two days!
900,One of these travel tours? You mean a package tour abroad?
901,"Not abroad. In this country,"
902,Mainly visiting historic buildings and gardens.
903,"Do you think it’s all right to do that at your age? These things can be very tiring, you know. You have to walk miles sometimes."
904,"My health is really very good,"
905,and I have always heard that in these tours they are careful to provide restful intervals for such people who are not particularly strong.
906,"We don’t want you falling down with a heart attack, even if you are looking at a particularly sumptuous fountain or something. You’re a bit old, you know, to do this sort of thing. Excuse me saying it, it sounds rude, but I don’t like to think of you passing out because you’ve done too much or anything like that."
907,"I can take care of myself,"
908,"All right, but you just be careful,"
909,"Am I to understand,"
910,that this trip is in my case—
911,"Oh yes, I ought to have explained perhaps better in the letter we sent you. Mr. Rafiel has paid all expenses."
